distance,robot_vel,angle,rpm,cost
5.4831,-3.7653,45.0,4396.61,0.242541
5.4831,-3.5816,45.0,4322.35,0.241217
5.4831,-3.398,45.0,4249.88,0.240254
5.4831,-3.2143,45.0,4178.96,0.239132
5.4831,-3.0306,45.0,4110.48,0.238508
5.4831,-2.8469,45.2206,4048.61,0.237829
5.4831,-2.6633,45.0,3978.27,0.237251
5.4831,-2.4796,45.3308,3920.95,0.236772
5.4831,-2.2959,45.0,3853.17,0.236449
5.4831,-2.1122,45.5514,3801.36,0.236226
5.4831,-1.9286,45.0,3735.11,0.236086
5.4831,-1.7449,45.6617,3685.54,0.235958
5.4831,-1.5612,46.4336,3637.77,0.235912
5.4831,-1.3776,47.3158,3591.98,0.235944
5.4831,-1.1939,48.198,3546.71,0.235955
5.4831,-1.0102,49.0802,3501.93,0.235944
5.4831,-0.8265,49.9624,3457.61,0.235911
5.4831,-0.6429,50.9549,3415.68,0.235951
5.4831,-0.4592,51.8371,3372.29,0.235871
5.4831,-0.2755,52.8296,3331.4,0.235863
5.4831,-0.0918,53.8221,3291.04,0.235829
5.4831,0.0918,54.9248,3253.5,0.235865
5.4831,0.2755,55.9173,3214.19,0.23578
5.4831,0.4592,57.0201,3177.82,0.235762
5.4831,0.6429,58.1228,3142.06,0.235718
5.4831,0.8265,59.2256,3106.85,0.235647
5.4831,1.0102,60.3283,3072.18,0.23555
5.4831,1.1939,61.5414,3040.96,0.235518
5.4831,1.3776,62.7544,3010.43,0.23546
5.4831,1.5612,63.9674,2980.55,0.235375
5.4831,1.7449,65.1805,2951.31,0.235264
5.4831,1.9286,66.3935,2922.66,0.235127
5.4831,2.1122,67.7168,2898.18,0.23506
5.4831,2.2959,69.0401,2874.51,0.234969
5.4831,2.4796,70.3634,2851.64,0.234856
5.4831,2.6633,71.6867,2829.54,0.234721
5.4831,2.8469,73.01,2808.19,0.234566
5.4831,3.0306,74.4436,2791.99,0.234493
5.4831,3.2143,75.7669,2772.25,0.2343
5.4831,3.398,77.2005,2758.02,0.234198
5.4831,3.5816,78.6341,2744.89,0.234084
5.4831,3.7653,80.0677,2732.86,0.233962
5.4831,3.949,81.5013,2721.95,0.233832
5.4831,4.1327,82.9348,2712.2,0.233697
5.4831,4.3163,82.9348,2635.81,0.233658
5.4831,4.5,84.3684,2625.46,0.233459
5.5678,-4.5,45.0,4738.64,0.252492
5.5678,-4.3163,45.0,4656.06,0.250606
5.5678,-4.1327,45.0,4575.89,0.248824
5.5678,-3.949,45.0,4497.4,0.247275
5.5678,-3.7653,45.0,4420.81,0.245828
5.5678,-3.5816,45.0,4346.43,0.244638
5.5678,-3.398,45.0,4273.5,0.243693
5.5678,-3.2143,45.0,4202.84,0.242566
5.5678,-3.0306,45.0,4133.85,0.241967
5.5678,-2.8469,45.0,4066.49,0.240998
5.5678,-2.6633,45.0,4001.37,0.240738
5.5678,-2.4796,45.0,3937.28,0.239888
5.5678,-2.2959,45.7719,3889.65,0.239909
5.5678,-2.1122,45.2206,3818.72,0.239422
5.5678,-1.9286,45.9925,3770.9,0.239412
5.5678,-1.7449,45.2206,3702.57,0.239135
5.5678,-1.5612,46.1028,3656.02,0.239194
5.5678,-1.3776,46.8747,3608.53,0.239137
5.5678,-1.1939,47.7569,3563.0,0.239155
5.5678,-1.0102,48.6391,3517.99,0.239153
5.5678,-0.8265,49.5213,3473.46,0.239129
5.5678,-0.6429,50.5138,3431.23,0.239178
5.5678,-0.4592,51.396,3387.67,0.239109
5.5678,-0.2755,52.3885,3346.54,0.239111
5.5678,-0.0918,53.381,3305.96,0.239088
5.5678,0.0918,54.3734,3265.9,0.239041
5.5678,0.2755,55.4762,3228.64,0.23906
5.5678,0.4592,56.5789,3192.03,0.239054
5.5678,0.6429,57.5714,3153.52,0.23893
5.5678,0.8265,58.7845,3120.64,0.238963
5.5678,1.0102,59.8872,3085.8,0.238878
5.5678,1.1939,60.99,3051.48,0.238767
5.5678,1.3776,62.203,3020.6,0.23872
5.5678,1.5612,63.416,2990.41,0.238648
5.5678,1.7449,64.6291,2960.87,0.238549
5.5678,1.9286,65.8421,2931.96,0.238425
5.5678,2.1122,67.1654,2907.09,0.238368
5.5678,2.2959,68.4887,2883.07,0.238287
5.5678,2.4796,69.812,2859.86,0.238184
5.5678,2.6633,71.1353,2837.44,0.23806
5.5678,2.8469,72.4586,2815.8,0.237914
5.5678,3.0306,73.782,2794.9,0.237749
5.5678,3.2143,75.2155,2779.17,0.237665
5.5678,3.398,76.6491,2764.53,0.237569
5.5678,3.5816,78.0827,2751.0,0.237461
5.5678,3.7653,79.5163,2738.58,0.237343
5.5678,3.949,80.9499,2727.28,0.237218
5.5678,4.1327,82.3835,2717.13,0.237087
5.5678,4.3163,83.817,2708.16,0.236952
5.5678,4.5,85.2506,2700.4,0.236816
5.6525,-4.5,45.0,4763.32,0.255927
5.6525,-4.3163,45.0,4680.89,0.254014
5.6525,-4.1327,45.0,4600.35,0.252236
5.6525,-3.949,45.1103,4526.44,0.250902
5.6525,-3.7653,45.0,4445.08,0.24924
5.6525,-3.5816,45.0,4370.27,0.248063
5.6525,-3.398,45.0,4297.27,0.246838
5.6525,-3.2143,45.0,4226.45,0.246005
5.6525,-3.0306,45.1103,4160.01,0.245119
5.6525,-2.8469,45.0,4089.87,0.244457
5.6525,-2.6633,45.3308,4031.58,0.243959
5.6525,-2.4796,45.0,3960.38,0.243376
5.6525,-2.2959,45.4411,3905.96,0.243042
5.6525,-2.1122,45.0,3837.91,0.242733
5.6525,-1.9286,45.6617,3788.22,0.242623
5.6525,-1.7449,45.0,3722.36,0.242515
5.6525,-1.5612,45.6617,3673.02,0.242388
5.6525,-1.3776,46.5439,3626.73,0.242433
5.6525,-1.1939,47.4261,3581.01,0.242458
5.6525,-1.0102,48.3083,3535.83,0.242463
5.6525,-0.8265,49.1905,3491.16,0.242448
5.6525,-0.6429,50.0727,3446.97,0.242411
5.6525,-0.4592,51.0652,3405.07,0.242445
5.6525,-0.2755,51.9474,3361.85,0.242364
5.6525,-0.0918,52.9398,3321.03,0.242351
5.6525,0.0918,53.9323,3280.76,0.242315
5.6525,0.2755,55.0351,3243.21,0.242344
5.6525,0.4592,56.0276,3204.03,0.242259
5.6525,0.6429,57.1303,3167.7,0.242238
5.6525,0.8265,58.2331,3131.98,0.242191
5.6525,1.0102,59.3358,3096.85,0.242119
5.6525,1.1939,60.5489,3064.99,0.242109
5.6525,1.3776,61.6516,3031.03,0.241985
5.6525,1.5612,62.8647,3000.51,0.241924
5.6525,1.7449,64.0777,2970.66,0.241837
5.6525,1.9286,65.401,2944.67,0.241815
5.6525,2.1122,66.614,2916.21,0.241678
5.6525,2.2959,67.9373,2891.82,0.241608
5.6525,2.4796,69.2607,2868.26,0.241515
5.6525,2.6633,70.584,2845.52,0.241401
5.6525,2.8469,71.9073,2823.56,0.241265
5.6525,3.0306,73.2306,2802.38,0.241109
5.6525,3.2143,74.6642,2786.22,0.241033
5.6525,3.398,75.9875,2766.7,0.240842
5.6525,3.5816,77.4211,2752.55,0.240736
5.6525,3.7653,78.8546,2739.51,0.24062
5.6525,3.949,80.2882,2727.59,0.240495
5.6525,4.1327,81.7218,2716.81,0.240364
5.6525,4.3163,83.1554,2707.19,0.240227
5.6525,4.5,84.6992,2704.64,0.240213
5.7373,-4.5,45.0,4788.19,0.259434
5.7373,-4.3163,45.0,4705.52,0.257426
5.7373,-4.1327,45.0,4624.6,0.255652
5.7373,-3.949,45.0,4545.88,0.254057
5.7373,-3.7653,45.0,4469.11,0.252655
5.7373,-3.5816,45.1103,4398.11,0.251527
5.7373,-3.398,45.0,4321.09,0.250262
5.7373,-3.2143,45.0,4249.8,0.249447
5.7373,-3.0306,45.0,4180.36,0.248401
5.7373,-2.8469,45.0,4112.95,0.247921
5.7373,-2.6633,45.0,4046.78,0.247017
5.7373,-2.4796,45.0,3983.18,0.246869
5.7373,-2.2959,45.2206,3924.54,0.246301
5.7373,-2.1122,45.0,3860.38,0.246264
5.7373,-1.9286,45.3308,3805.63,0.245842
5.7373,-1.7449,46.1028,3757.92,0.245827
5.7373,-1.5612,45.3308,3691.49,0.245685
5.7373,-1.3776,46.213,3644.98,0.245735
5.7373,-1.1939,46.985,3597.68,0.245674
5.7373,-1.0102,47.8672,3552.23,0.245686
5.7373,-0.8265,48.7494,3507.32,0.245679
5.7373,-0.6429,49.6316,3462.91,0.245651
5.7373,-0.4592,50.6241,3420.71,0.245692
5.7373,-0.2755,51.5063,3377.32,0.245622
5.7373,-0.0918,52.4987,3336.25,0.245619
5.7373,0.0918,53.4912,3295.76,0.245592
5.7373,0.2755,54.594,3257.9,0.245631
5.7373,0.4592,55.5865,3218.55,0.245557
5.7373,0.6429,56.6892,3181.96,0.245547
5.7373,0.8265,57.792,3146.02,0.245511
5.7373,1.0102,58.8947,3110.69,0.245451
5.7373,1.1939,59.9975,3075.94,0.245365
5.7373,1.3776,61.2105,3044.45,0.24534
5.7373,1.5612,62.4236,3013.69,0.245291
5.7373,1.7449,63.5263,2980.69,0.245128
5.7373,1.9286,64.8496,2954.27,0.245116
5.7373,2.1122,66.0627,2925.54,0.244991
5.7373,2.2959,67.386,2900.77,0.244931
5.7373,2.4796,68.599,2873.36,0.244759
5.7373,2.6633,69.9223,2850.13,0.244653
5.7373,2.8469,72.8997,2887.48,0.244611
5.7373,3.0306,72.6792,2810.0,0.244472
5.7373,3.2143,74.0025,2789.29,0.244307
5.7373,3.398,75.4361,2773.63,0.244221
5.7373,3.5816,76.8697,2759.07,0.244121
5.7373,3.7653,78.3033,2745.63,0.244011
5.7373,3.949,79.7368,2733.31,0.24389
5.7373,4.1327,81.1704,2722.14,0.243763
5.7373,4.3163,82.604,2712.12,0.24363
5.7373,4.5,84.0376,2703.3,0.243493
5.822,-4.5,45.0,4812.98,0.262851
5.822,-4.3163,45.0,4729.95,0.260843
5.822,-4.1327,45.0,4648.89,0.259091
5.822,-3.949,45.0,4570.09,0.257468
5.822,-3.7653,45.0,4492.91,0.256075
5.822,-3.5816,45.0,4417.81,0.254731
5.822,-3.398,45.0,4344.67,0.253689
5.822,-3.2143,45.0,4272.89,0.252554
5.822,-3.0306,45.0,4203.7,0.251843
5.822,-2.8469,45.2206,4141.36,0.251167
5.822,-2.6633,45.0,4069.87,0.250481
5.822,-2.4796,45.4411,4014.82,0.250141
5.822,-2.2959,45.0,3943.04,0.249564
5.822,-2.1122,45.6617,3893.34,0.249471
5.822,-1.9286,45.0,3823.13,0.249068
5.822,-1.7449,45.7719,3775.29,0.24906
5.822,-1.5612,45.0,3710.03,0.248989
5.822,-1.3776,45.7719,3662.09,0.248952
5.822,-1.1939,46.6541,3615.86,0.248989
5.822,-1.0102,47.5363,3570.23,0.249007
5.822,-0.8265,48.4185,3525.14,0.249007
5.822,-0.6429,49.3008,3480.59,0.248986
5.822,-0.4592,50.183,3436.54,0.248946
5.822,-0.2755,51.1754,3394.68,0.248973
5.822,-0.0918,52.0576,3351.64,0.248891
5.822,0.0918,53.0501,3310.9,0.248874
5.822,0.2755,54.1529,3272.72,0.248922
5.822,0.4592,55.1454,3233.18,0.248859
5.822,0.6429,56.2481,3196.33,0.248858
5.822,0.8265,57.2406,3157.86,0.248747
5.822,1.0102,58.3434,3122.21,0.248698
5.822,1.1939,61.2105,3129.69,0.248694
5.822,1.3776,60.6591,3055.29,0.248611
5.822,1.5612,63.5263,3067.51,0.248542
5.822,1.7449,64.7393,3039.01,0.248477
5.822,1.9286,65.9524,3011.15,0.248387
5.822,2.1122,65.5113,2935.08,0.248307
5.822,2.2959,68.4887,2961.15,0.248235
5.822,2.4796,68.0476,2882.27,0.248097
5.822,2.6633,71.0251,2913.93,0.247996
5.822,2.8469,70.6942,2835.93,0.247884
5.822,3.0306,73.6717,2873.91,0.247779
5.822,3.2143,73.4511,2796.78,0.247682
5.822,3.398,74.8847,2780.69,0.247602
5.822,3.5816,76.208,2761.39,0.247411
5.822,3.7653,77.6416,2747.34,0.247303
5.822,3.949,79.0752,2734.41,0.247185
5.822,4.1327,80.5088,2722.61,0.247058
5.822,4.3163,81.9424,2711.96,0.246925
5.822,4.5,83.3759,2702.5,0.246787
5.9068,-4.5,45.0,4837.59,0.266273
5.9068,-4.3163,45.1103,4760.16,0.264665
5.9068,-4.1327,45.0,4673.27,0.262502
5.9068,-3.949,45.0,4594.09,0.260884
5.9068,-3.7653,45.0,4516.67,0.25941
5.9068,-3.5816,45.0,4441.59,0.258149
5.9068,-3.398,45.0,4368.0,0.25712
5.9068,-3.2143,45.0,4296.46,0.255981
5.9068,-3.0306,45.0,4226.78,0.255289
5.9068,-2.8469,45.0,4158.52,0.254315
5.9068,-2.6633,45.0,4092.68,0.253949
5.9068,-2.4796,45.1103,4030.14,0.253228
5.9068,-2.2959,45.0,3965.55,0.253062
5.9068,-2.1122,45.3308,3909.73,0.252635
5.9068,-1.9286,45.0,3845.29,0.252605
5.9068,-1.7449,45.3308,3791.18,0.252202
5.9068,-1.5612,46.213,3745.16,0.25228
5.9068,-1.3776,46.985,3697.97,0.252242
5.9068,-1.1939,46.213,3632.92,0.25222
5.9068,-1.0102,47.0952,3586.99,0.252244
5.9068,-0.8265,47.9774,3541.64,0.25225
5.9068,-0.6429,48.8596,3496.84,0.252237
5.9068,-0.4592,49.7419,3452.56,0.252205
5.9068,-0.2755,50.7343,3410.4,0.25224
5.9068,-0.0918,51.6165,3367.18,0.252167
5.9068,0.0918,52.609,3326.19,0.25216
5.9068,0.2755,53.6015,3285.8,0.25213
5.9068,0.4592,56.3584,3280.06,0.252133
5.9068,0.6429,55.6967,3208.72,0.252087
5.9068,0.8265,56.7995,3172.18,0.252073
5.9068,1.0102,57.9023,3136.3,0.252034
5.9068,1.1939,59.005,3101.05,0.251972
5.9068,1.3776,61.8722,3108.86,0.251889
5.9068,1.5612,61.3208,3034.9,0.251856
5.9068,1.7449,62.5338,3004.17,0.251804
5.9068,1.9286,65.5113,3022.69,0.251726
5.9068,2.1122,66.7243,2995.26,0.251624
5.9068,2.2959,67.9373,2968.43,0.251498
5.9068,2.4796,67.4962,2891.36,0.251436
5.9068,2.6633,68.8195,2867.42,0.251351
5.9068,2.8469,71.797,2899.8,0.251186
5.9068,3.0306,73.1203,2879.84,0.251077
5.9068,3.2143,74.5539,2865.34,0.251056
5.9068,3.398,74.2231,2783.9,0.250893
5.9068,3.5816,77.2005,2829.73,0.250758
5.9068,3.7653,77.0902,2753.86,0.250701
5.9068,3.949,78.4135,2735.97,0.250582
5.9068,4.1327,81.391,2793.55,0.250453
5.9068,4.3163,81.391,2717.29,0.250337
5.9068,4.5,82.8246,2707.42,0.250202
5.9915,-4.5,45.0,4862.01,0.2697
5.9915,-4.3163,45.0,4778.72,0.267762
5.9915,-4.1327,45.0,4697.46,0.265918
5.9915,-3.949,45.0,4617.88,0.264303
5.9915,-3.7653,45.0,4540.64,0.262822
5.9915,-3.5816,45.0,4465.14,0.26157
5.9915,-3.398,45.0,4391.29,0.260326
5.9915,-3.2143,45.0,4319.78,0.25941
5.9915,-3.0306,45.2206,4256.18,0.258684
5.9915,-2.8469,45.0,4181.61,0.257761
5.9915,-2.6633,45.4411,4126.01,0.257411
5.9915,-2.4796,45.0,4050.46,0.256572
5.9915,-2.2959,45.5514,3998.34,0.256372
5.9915,-2.1122,45.0,3926.23,0.255808
5.9915,-1.9286,45.7719,3878.69,0.255824
5.9915,-1.7449,45.0,3808.81,0.255451
5.9915,-1.5612,45.8822,3762.55,0.255534
5.9915,-1.3776,45.0,3698.09,0.255502
5.9915,-1.1939,47.4261,3668.32,0.255453
5.9915,-1.0102,48.3083,3623.54,0.25548
5.9915,-0.8265,49.1905,3579.25,0.255486
5.9915,-0.6429,50.0727,3535.43,0.255472
5.9915,-0.4592,51.0652,3494.11,0.25553
5.9915,-0.2755,51.9474,3451.25,0.255472
5.9915,-0.0918,52.9398,3411.0,0.255486
5.9915,0.0918,52.1679,3341.65,0.255449
5.9915,0.2755,53.1604,3301.0,0.255429
5.9915,0.4592,55.9173,3293.39,0.255387
5.9915,0.6429,57.0201,3257.74,0.255398
5.9915,0.8265,58.0125,3220.01,0.255293
5.9915,1.0102,59.1153,3185.48,0.255255
5.9915,1.1939,60.3283,3154.45,0.255284
5.9915,1.3776,61.4311,3121.12,0.255197
5.9915,1.5612,62.5338,3088.29,0.255085
5.9915,1.7449,63.7469,3059.22,0.255041
5.9915,1.9286,64.9599,3030.83,0.254972
5.9915,2.1122,66.1729,3003.09,0.25488
5.9915,2.2959,67.4962,2979.66,0.25486
5.9915,2.4796,68.7093,2953.27,0.254723
5.9915,2.6633,70.0326,2931.44,0.25466
5.9915,2.8469,71.2456,2906.3,0.25448
5.9915,3.0306,72.5689,2885.98,0.254378
5.9915,3.2143,72.2381,2808.52,0.254348
5.9915,3.398,75.3258,2852.45,0.254227
5.9915,3.5816,76.6491,2834.71,0.254078
5.9915,3.7653,76.4286,2756.31,0.254008
5.9915,3.949,79.406,2806.89,0.253851
5.9915,4.1327,79.2957,2729.56,0.253777
5.9915,4.3163,80.7293,2717.9,0.253649
5.9915,4.5,82.1629,2707.41,0.253514
6.0763,-4.5,45.0,4886.52,0.273255
6.0763,-4.3163,45.0,4803.09,0.271181
6.0763,-4.1327,45.0,4721.45,0.269337
6.0763,-3.949,45.0,4641.86,0.267709
6.0763,-3.7653,45.0,4564.39,0.266237
6.0763,-3.5816,45.0,4488.47,0.264994
6.0763,-3.398,45.0,4414.82,0.263745
6.0763,-3.2143,45.0,4342.86,0.262844
6.0763,-3.0306,45.0,4272.52,0.261786
6.0763,-2.8469,45.0,4204.43,0.26121
6.0763,-2.6633,45.1103,4140.19,0.26044
6.0763,-2.4796,45.0,4073.01,0.260045
6.0763,-2.2959,45.3308,4016.17,0.259605
6.0763,-2.1122,45.0,3948.46,0.259312
6.0763,-1.9286,45.4411,3895.16,0.259011
6.0763,-1.7449,45.0,3830.67,0.258995
6.0763,-1.5612,45.4411,3778.59,0.2587
6.0763,-1.3776,46.3233,3732.59,0.258769
6.0763,-1.1939,47.0952,3685.56,0.258727
6.0763,-1.0102,47.9774,3640.59,0.25876
6.0763,-0.8265,48.8596,3596.14,0.258773
6.0763,-0.6429,49.7419,3552.18,0.258766
6.0763,-0.4592,50.6241,3508.69,0.258739
6.0763,-0.2755,51.5063,3465.64,0.258692
6.0763,-0.0918,52.4987,3425.13,0.258714
6.0763,0.0918,53.4912,3385.18,0.258713
6.0763,0.2755,54.4837,3345.77,0.25869
6.0763,0.4592,55.4762,3306.86,0.258644
6.0763,0.6429,56.5789,3270.94,0.258664
6.0763,0.8265,57.5714,3233.06,0.258571
6.0763,1.0102,58.6742,3198.3,0.258544
6.0763,1.1939,59.7769,3164.12,0.258492
6.0763,1.3776,60.99,3133.45,0.258506
6.0763,1.5612,62.0927,3100.47,0.258406
6.0763,1.7449,63.3058,3071.15,0.258371
6.0763,1.9286,64.5188,3042.54,0.258314
6.0763,2.1122,65.7318,3014.61,0.258233
6.0763,2.2959,66.9449,2987.32,0.258129
6.0763,2.4796,68.1579,2960.64,0.258002
6.0763,2.6633,69.4812,2938.41,0.257948
6.0763,2.8469,70.8045,2917.04,0.257874
6.0763,3.0306,72.0175,2892.35,0.257684
6.0763,3.2143,73.4511,2876.83,0.257671
6.0763,3.398,74.7744,2857.96,0.257545
6.0763,3.5816,76.0977,2839.9,0.257402
6.0763,3.7653,77.5313,2827.56,0.257352
6.0763,3.949,78.8546,2811.28,0.257184
6.0763,4.1327,78.6341,2731.25,0.257097
6.0763,4.3163,80.0677,2718.99,0.25697
6.0763,4.5,81.6115,2712.72,0.256937
6.161,-4.5,45.0,4911.06,0.276681
6.161,-4.3163,45.0,4827.28,0.274605
6.161,-4.1327,45.0,4745.34,0.272814
6.161,-3.949,45.0,4665.81,0.271124
6.161,-3.7653,45.0,4587.94,0.269657
6.161,-3.5816,45.0,4511.97,0.268287
6.161,-3.398,45.0,4438.13,0.267167
6.161,-3.2143,45.1103,4369.37,0.266196
6.161,-3.0306,45.0,4295.6,0.265219
6.161,-2.8469,45.0,4227.0,0.264664
6.161,-2.6633,45.0,4160.14,0.263752
6.161,-2.4796,45.0,4095.28,0.263521
6.161,-2.2959,45.0,4031.63,0.262724
6.161,-2.1122,45.7719,3984.49,0.262765
6.161,-1.9286,45.1103,3911.73,0.262205
6.161,-1.7449,45.8822,3864.28,0.262216
6.161,-1.5612,45.1103,3796.26,0.261969
6.161,-1.3776,45.8822,3748.6,0.26195
6.161,-1.1939,46.7644,3702.86,0.262006
6.161,-1.0102,47.5363,3656.11,0.261953
6.161,-0.8265,48.4185,3611.39,0.261973
6.161,-0.6429,49.3008,3567.19,0.261974
6.161,-0.4592,50.183,3523.49,0.261956
6.161,-0.2755,51.1754,3482.17,0.262006
6.161,-0.0918,52.0576,3439.45,0.261947
6.161,0.0918,53.0501,3399.24,0.261955
6.161,0.2755,54.0426,3359.6,0.261941
6.161,0.4592,55.0351,3320.48,0.261905
6.161,0.6429,56.1378,3284.27,0.261934
6.161,0.8265,57.1303,3246.23,0.261852
6.161,1.0102,58.2331,3211.23,0.261834
6.161,1.1939,59.3358,3176.84,0.261793
6.161,1.3776,60.4386,3143.03,0.261728
6.161,1.5612,61.6516,3112.71,0.261727
6.161,1.7449,62.7544,3080.08,0.261614
6.161,1.9286,63.9674,3051.11,0.261566
6.161,2.1122,65.1805,3022.84,0.261495
6.161,2.2959,66.3935,2995.23,0.261402
6.161,2.4796,67.6065,2968.27,0.261286
6.161,2.6633,68.9298,2945.63,0.261239
6.161,2.8469,70.2531,2923.86,0.261173
6.161,3.0306,71.5764,2902.97,0.261088
6.161,3.2143,72.8997,2882.91,0.260985
6.161,3.398,74.2231,2863.69,0.260866
6.161,3.5816,75.5464,2845.29,0.26073
6.161,3.7653,76.8697,2827.7,0.26058
6.161,3.949,78.3033,2815.86,0.260522
6.161,4.1327,79.7368,2805.25,0.260457
6.161,4.3163,81.0602,2790.46,0.260275
6.161,4.5,82.4937,2782.12,0.2602
6.2458,-4.5,45.0,4935.45,0.280113
6.2458,-4.3163,45.0,4851.28,0.278034
6.2458,-4.1327,45.0,4769.47,0.276231
6.2458,-3.949,45.0,4689.57,0.274542
6.2458,-3.7653,45.1103,4616.27,0.273281
6.2458,-3.5816,45.0,4535.49,0.271703
6.2458,-3.398,45.0,4461.22,0.270593
6.2458,-3.2143,45.0,4388.78,0.269435
6.2458,-3.0306,45.0,4318.43,0.268654
6.2458,-2.8469,45.1103,4252.51,0.267823
6.2458,-2.6633,45.0,4182.71,0.267205
6.2458,-2.4796,45.2206,4122.16,0.266614
6.2458,-2.2959,45.0,4053.91,0.266201
6.2458,-2.1122,45.4411,3999.93,0.265899
6.2458,-1.9286,45.0,3931.89,0.265612
6.2458,-1.7449,45.5514,3880.81,0.265424
6.2458,-1.5612,46.3233,3833.6,0.265422
6.2458,-1.3776,45.5514,3766.2,0.265231
6.2458,-1.1939,46.4336,3720.23,0.265291
6.2458,-1.0102,47.2055,3673.37,0.265245
6.2458,-0.8265,48.0877,3628.46,0.265271
6.2458,-0.6429,48.9699,3584.09,0.265278
6.2458,-0.4592,49.8521,3540.24,0.265266
6.2458,-0.2755,50.7343,3496.87,0.265236
6.2458,-0.0918,51.7268,3455.88,0.265273
6.2458,0.0918,52.609,3413.49,0.265201
6.2458,0.2755,53.6015,3373.6,0.265196
6.2458,0.4592,54.594,3334.26,0.265169
6.2458,0.6429,55.6967,3297.75,0.265207
6.2458,0.8265,56.6892,3259.53,0.265135
6.2458,1.0102,57.792,3224.27,0.265127
6.2458,1.1939,58.8947,3189.65,0.265096
6.2458,1.3776,59.9975,3155.63,0.265041
6.2458,1.5612,61.1003,3122.19,0.264963
6.2458,1.7449,62.3133,3092.23,0.264948
6.2458,1.9286,63.416,3059.96,0.264824
6.2458,2.1122,64.6291,3031.34,0.264762
6.2458,2.2959,65.8421,3003.41,0.264679
6.2458,2.4796,67.1654,2979.58,0.264661
6.2458,2.6633,68.3784,2953.08,0.264534
6.2458,2.8469,69.7018,2930.92,0.264475
6.2458,3.0306,71.0251,2909.63,0.264398
6.2458,3.2143,72.3484,2889.21,0.264303
6.2458,3.398,73.6717,2869.63,0.264191
6.2458,3.5816,74.995,2850.89,0.264062
6.2458,3.7653,76.3183,2832.97,0.263919
6.2458,3.949,77.7519,2820.64,0.263863
6.2458,4.1327,79.0752,2804.53,0.263695
6.2458,4.3163,80.5088,2794.44,0.263624
6.2458,4.5,81.9424,2785.61,0.26355
6.3305,-4.5,45.0,4959.66,0.28355
6.3305,-4.3163,45.0,4875.45,0.281565
6.3305,-4.1327,45.0,4793.43,0.279652
6.3305,-3.949,45.0,4713.13,0.277964
6.3305,-3.7653,45.0,4634.99,0.27645
6.3305,-3.5816,45.0,4558.8,0.275122
6.3305,-3.398,45.1103,4488.37,0.274057
6.3305,-3.2143,45.0,4411.86,0.272859
6.3305,-3.0306,45.0,4341.03,0.272093
6.3305,-2.8469,45.0,4272.08,0.271106
6.3305,-2.6633,45.0,4205.04,0.270662
6.3305,-2.4796,45.0,4139.3,0.26981
6.3305,-2.2959,45.0,4075.93,0.269682
6.3305,-2.1122,45.1103,4015.5,0.269042
6.3305,-1.9286,45.8822,3968.41,0.269076
6.3305,-1.7449,45.2206,3897.46,0.26864
6.3305,-1.5612,45.9925,3850.1,0.268644
6.3305,-1.3776,45.2206,3783.89,0.268518
6.3305,-1.1939,45.9925,3736.38,0.268494
6.3305,-1.0102,46.8747,3690.68,0.268542
6.3305,-0.8265,47.6466,3644.11,0.268485
6.3305,-0.6429,48.5288,3599.47,0.268498
6.3305,-0.4592,49.411,3555.37,0.268494
6.3305,-0.2755,50.4035,3513.51,0.268557
6.3305,-0.0918,51.2857,3470.48,0.268515
6.3305,0.0918,52.2782,3429.82,0.268538
6.3305,0.2755,53.1604,3387.77,0.268455
6.3305,0.4592,54.1529,3348.2,0.268437
6.3305,0.6429,55.2556,3311.36,0.268483
6.3305,0.8265,56.2481,3272.96,0.268421
6.3305,1.0102,57.3509,3237.43,0.268422
6.3305,1.1939,58.3434,3200.07,0.268316
6.3305,1.3776,59.5564,3168.33,0.268356
6.3305,1.5612,60.6591,3134.69,0.268289
6.3305,1.7449,61.7619,3101.62,0.268198
6.3305,1.9286,62.9749,3072.02,0.268169
6.3305,2.1122,64.188,3043.17,0.268118
6.3305,2.2959,65.401,3015.03,0.268045
6.3305,2.4796,66.614,2987.58,0.267949
6.3305,2.6633,67.8271,2960.78,0.267832
6.3305,2.8469,69.1504,2938.21,0.267781
6.3305,3.0306,70.4737,2916.53,0.267711
6.3305,3.2143,71.797,2895.73,0.267624
6.3305,3.398,73.1203,2875.79,0.267519
6.3305,3.5816,74.4436,2856.69,0.267397
6.3305,3.7653,75.7669,2838.44,0.267261
6.3305,3.949,77.2005,2825.62,0.267209
6.3305,4.1327,78.5238,2809.2,0.267047
6.3305,4.3163,79.9574,2798.62,0.266978
6.3305,4.5,81.391,2789.3,0.266904
6.4153,-4.5,45.0,4983.84,0.287134
6.4153,-4.3163,45.0,4899.6,0.284992
6.4153,-4.1327,45.0,4817.2,0.283077
6.4153,-3.949,45.0,4736.71,0.28141
6.4153,-3.7653,45.0,4658.52,0.279866
6.4153,-3.5816,45.0,4581.91,0.278544
6.4153,-3.398,45.0,4507.35,0.27727
6.4153,-3.2143,45.0,4434.71,0.276285
6.4153,-3.0306,45.0,4363.45,0.275211
6.4153,-2.8469,45.0,4294.68,0.274544
6.4153,-2.6633,45.2206,4232.83,0.273913
6.4153,-2.4796,45.0,4161.62,0.273266
6.4153,-2.2959,45.4411,4107.04,0.272959
6.4153,-2.1122,45.0,4035.38,0.272413
6.4153,-1.9286,45.5514,3983.96,0.272233
